train_loss_discriminator,train_loss_generator,train_loss_generator_l1,val_loss
0.6931724014097861,1.070622663506305,0.009363856990715269,0.012086134444436302
0.6935844774405441,1.0871717480448302,0.009754465801251794,0.012593414715450743
0.6931398195625399,1.0770659268635647,0.009501404318834126,0.011864182741745659
0.6927656348015596,1.080375686052185,0.009648016706331648,0.01230571103160796
0.6933984951310921,1.0838862542318335,0.009667336780361845,0.012324493783323662
0.6940472614157598,1.0857708623832474,0.009714624787204505,0.012880414278934832
0.6928199818767018,1.0764976503140897,0.009507015337660149,0.012366393378571323
0.6929958478428149,1.0897669088232915,0.009859810488360732,0.011802702291828135
0.6932850766056242,1.0885123001879673,0.009758785583065767,0.013091534011713837
0.693027486281571,1.0971471639006334,0.010000676600841939,0.014187467972869459
0.6936461051863819,1.0732200300756365,0.00939430730165308,0.012387545900824278
0.6928606793834371,1.0844259672718015,0.009687684929761086,0.013205354871309322
0.6928668252613088,1.080304441217379,0.009566445046011195,0.0123601323398559
0.6941691857021177,1.0802193215945064,0.009601476301090475,0.014669266367412132
0.6932770390921192,1.0744487625433816,0.00943273487247147,0.012219638118277426
0.6934491444136849,1.0790798416875158,0.009554706063769718,0.012590318675274435
0.6938361066715998,1.079358255716535,0.009547900416690248,0.012403106883816097
0.6937104322160275,1.0696125223263706,0.0093114093021344,0.012704657147759977
0.6934313290148502,1.07415036514061,0.009451828464891872,0.012339671668799027
0.6936608150679952,1.0858073812796487,0.009676457629890979,0.012284568794395613
0.6927918949948464,1.073883092466264,0.009483907980638145,0.012622911199603392
0.6935646967644851,1.0824656840577487,0.00963153465698442,0.012596933373614498
0.6936596516775121,1.0731751698810732,0.009371462593964826,0.013768355524086433
0.6937655147642997,1.0692234110538905,0.009327331323811689,0.01213570056564134
0.6928709931868032,1.0842480380841006,0.009679929512063522,0.012599466652002024
0.6938567167845259,1.0804273290248663,0.009591925856518201,0.013078372723058514
0.6935165542290793,1.0778431567659696,0.009531069833372829,0.01239934786344352
0.6931457493342917,1.0731320370689217,0.009400774814803906,0.012642624747493992
0.6937647107824919,1.0883216470322836,0.009755670277955033,0.01250173742680446
0.6931313958235072,1.0713795477979422,0.009325305872346375,0.012490819289308527
0.6929818837001579,1.0923453973760084,0.009928970036272005,0.011961346046756144
0.6933895723471951,1.0942656222881457,0.009899081210548513,0.012420231476426125
0.6932407369303578,1.0830593597281377,0.009686823222321346,0.01227900908207116
0.693457797457757,1.067091466253378,0.009278513301288307,0.014131813998455587
